,CCI,GDP_Growth,InterestRate,UnemploymentRate,InflationRate,WPSGX
2017-09-20,101.2939,3.2,1.15,4.3,2.2,22.363985061645508
2017-09-21,101.2939,3.2,1.15,4.3,2.2,22.28470230102539
2017-09-22,101.2939,3.2,1.15,4.3,2.2,22.344161987304688
2017-09-25,101.2939,3.2,1.15,4.3,2.2,22.2714900970459
2017-09-26,101.2939,3.2,1.15,4.3,2.2,22.2648868560791
2017-09-27,101.2939,3.2,1.15,4.3,2.2,22.311134338378906
2017-09-28,101.2939,3.2,1.15,4.3,2.2,22.344161987304688
2017-09-29,101.2939,3.2,1.15,4.3,2.2,22.449874877929688
2017-10-02,101.4439,4.6,1.15,4.2,2.0,22.49612045288086
2017-10-03,101.4439,4.6,1.15,4.2,2.0,22.54897689819336
2017-10-04,101.4439,4.6,1.15,4.2,2.0,22.57539939880371
2017-10-05,101.4439,4.6,1.15,4.2,2.0,22.66790008544922
2017-10-06,101.4439,4.6,1.15,4.2,2.0,22.66790008544922
2017-10-09,101.4439,4.6,1.15,4.2,2.0,22.6480770111084
2017-10-10,101.4439,4.6,1.15,4.2,2.0,22.68771743774414
2017-10-11,101.4439,4.6,1.15,4.2,2.0,22.714143753051758
2017-10-12,101.4439,4.6,1.15,4.2,2.0,22.681114196777344
2017-10-13,101.4439,4.6,1.15,4.2,2.0,22.7537841796875
2017-10-16,101.4439,4.6,1.15,4.2,2.0,22.720752716064453
2017-10-17,101.4439,4.6,1.15,4.2,2.0,22.740571975708008
2017-10-18,101.4439,4.6,1.15,4.2,2.0,22.733964920043945
2017-10-19,101.4439,4.6,1.15,4.2,2.0,22.720752716064453
2017-10-20,101.4439,4.6,1.15,4.2,2.0,22.694324493408203
2017-10-23,101.4439,4.6,1.15,4.2,2.0,22.595226287841797
2017-10-24,101.4439,4.6,1.15,4.2,2.0,22.58861541748047
2017-10-25,101.4439,4.6,1.15,4.2,2.0,22.436660766601562
2017-10-26,101.4439,4.6,1.15,4.2,2.0,22.33755874633789
2017-10-27,101.4439,4.6,1.15,4.2,2.0,22.449874877929688
2017-10-30,101.4439,4.6,1.15,4.2,2.0,22.4300537109375
2017-10-31,101.4439,4.6,1.15,4.2,2.0,22.542367935180664
2017-11-01,101.4238,4.6,1.16,4.2,2.2,22.628259658813477
2017-11-02,101.4238,4.6,1.16,4.2,2.2,22.64147186279297
2017-11-03,101.4238,4.6,1.16,4.2,2.2,22.720752716064453
2017-11-06,101.4238,4.6,1.16,4.2,2.2,22.760393142700195
2017-11-07,101.4238,4.6,1.16,4.2,2.2,22.621652603149414
2017-11-08,101.4238,4.6,1.16,4.2,2.2,22.6480770111084
2017-11-09,101.4238,4.6,1.16,4.2,2.2,22.58861541748047
2017-11-10,101.4238,4.6,1.16,4.2,2.2,22.595226287841797
2017-11-13,101.4238,4.6,1.16,4.2,2.2,22.582012176513672
2017-11-14,101.4238,4.6,1.16,4.2,2.2,22.66128921508789
2017-11-15,101.4238,4.6,1.16,4.2,2.2,22.55558204650879
2017-11-16,101.4238,4.6,1.16,4.2,2.2,22.806644439697266
2017-11-17,101.4238,4.6,1.16,4.2,2.2,22.826459884643555
2017-11-20,101.4238,4.6,1.16,4.2,2.2,22.846281051635742
2017-11-21,101.4238,4.6,1.16,4.2,2.2,23.044485092163086
2017-11-22,101.4238,4.6,1.16,4.2,2.2,22.99163055419922
2017-11-24,101.4238,4.6,1.16,4.2,2.2,23.01145362854004
2017-11-27,101.4238,4.6,1.16,4.2,2.2,22.98502540588379
2017-11-28,101.4238,4.6,1.16,4.2,2.2,23.156801223754883
2017-11-29,101.4238,4.6,1.16,4.2,2.2,23.110553741455078
2017-11-30,101.4238,4.6,1.16,4.2,2.2,23.26911735534668
2017-12-01,101.341,4.6,1.3,4.1,2.1,23.130369186401367
2017-12-04,101.341,4.6,1.3,4.1,2.1,23.117158889770508
2017-12-05,101.341,4.6,1.3,4.1,2.1,23.17662239074707
2017-12-06,101.341,4.6,1.3,4.1,2.1,23.130369186401367
2017-12-07,101.341,4.6,1.3,4.1,2.1,23.189830780029297
2017-12-08,101.341,4.6,1.3,4.1,2.1,23.275720596313477
2017-12-11,101.341,4.6,1.3,4.1,2.1,23.236082077026367
2017-12-12,101.341,4.6,1.3,4.1,2.1,23.33518409729004
2017-12-13,101.341,4.6,1.3,4.1,2.1,23.26953887939453
2017-12-14,101.341,4.6,1.3,4.1,2.1,23.255863189697266
2017-12-15,101.341,4.6,1.3,4.1,2.1,23.43364906311035
2017-12-18,101.341,4.6,1.3,4.1,2.1,23.60460090637207
2017-12-19,101.341,4.6,1.3,4.1,2.1,23.58408546447754
2017-12-20,101.341,4.6,1.3,4.1,2.1,23.570409774780273
2017-12-21,101.341,4.6,1.3,4.1,2.1,23.52254295349121
2017-12-22,101.341,4.6,1.3,4.1,2.1,23.461002349853516
2017-12-26,101.341,4.6,1.3,4.1,2.1,23.40629768371582
2017-12-27,101.341,4.6,1.3,4.1,2.1,23.40629768371582
2017-12-28,101.341,4.6,1.3,4.1,2.1,23.44732666015625
2017-12-29,101.341,4.6,1.3,4.1,2.1,23.296892166137695
2018-01-02,101.3704,3.3,1.41,4.0,2.1,23.56357192993164
2018-01-03,101.3704,3.3,1.41,4.0,2.1,23.82341194152832
2018-01-04,101.3704,3.3,1.41,4.0,2.1,23.878114700317383
2018-01-05,101.3704,3.3,1.41,4.0,2.1,24.0559024810791
2018-01-08,101.3704,3.3,1.41,4.0,2.1,24.076414108276367
2018-01-09,101.3704,3.3,1.41,4.0,2.1,24.165307998657227
2018-01-10,101.3704,3.3,1.41,4.0,2.1,24.028549194335938
2018-01-11,101.3704,3.3,1.41,4.0,2.1,24.199501037597656
2018-01-12,101.3704,3.3,1.41,4.0,2.1,24.390962600708008
2018-01-16,101.3704,3.3,1.41,4.0,2.1,24.322582244873047
2018-01-17,101.3704,3.3,1.41,4.0,2.1,24.527721405029297
2018-01-18,101.3704,3.3,1.41,4.0,2.1,24.527721405029297
2018-01-19,101.3704,3.3,1.41,4.0,2.1,24.72602081298828
2018-01-22,101.3704,3.3,1.41,4.0,2.1,24.753374099731445
2018-01-23,101.3704,3.3,1.41,4.0,2.1,24.753374099731445
2018-01-24,101.3704,3.3,1.41,4.0,2.1,24.767047882080078
2018-01-25,101.3704,3.3,1.41,4.0,2.1,24.86278533935547
2018-01-26,101.3704,3.3,1.41,4.0,2.1,24.951677322387695
2018-01-29,101.3704,3.3,1.41,4.0,2.1,24.801239013671875
2018-01-30,101.3704,3.3,1.41,4.0,2.1,24.637126922607422
2018-01-31,101.3704,3.3,1.41,4.0,2.1,24.59610366821289
2018-02-01,101.5302,3.3,1.42,4.1,2.2,24.609777450561523
2018-02-02,101.5302,3.3,1.42,4.1,2.2,24.151636123657227
2018-02-05,101.5302,3.3,1.42,4.1,2.2,23.276376724243164
2018-02-06,101.5302,3.3,1.42,4.1,2.2,23.536218643188477
2018-02-07,101.5302,3.3,1.42,4.1,2.2,23.372108459472656
2018-02-08,101.5302,3.3,1.42,4.1,2.2,22.496850967407227
2018-02-09,101.5302,3.3,1.42,4.1,2.2,22.8182315826416
2018-02-12,101.5302,3.3,1.42,4.1,2.2,23.078075408935547
2018-02-13,101.5302,3.3,1.42,4.1,2.2,23.146455764770508
2018-02-14,101.5302,3.3,1.42,4.1,2.2,23.474679946899414
2018-02-15,101.5302,3.3,1.42,4.1,2.2,23.70716667175293
2018-02-16,101.5302,3.3,1.42,4.1,2.2,23.761871337890625
2018-02-20,101.5302,3.3,1.42,4.1,2.2,23.700326919555664
2018-02-21,101.5302,3.3,1.42,4.1,2.2,23.6319522857666
2018-02-22,101.5302,3.3,1.42,4.1,2.2,23.625112533569336
2018-02-23,101.5302,3.3,1.42,4.1,2.2,23.925983428955078
2018-02-26,101.5302,3.3,1.42,4.1,2.2,24.151636123657227
2018-02-27,101.5302,3.3,1.42,4.1,2.2,23.994361877441406
2018-02-28,101.5302,3.3,1.42,4.1,2.2,23.83024787902832
2018-03-01,101.6295,3.3,1.51,4.0,2.4,23.461002349853516
2018-03-02,101.6295,3.3,1.51,4.0,2.4,23.618274688720703
2018-03-05,101.6295,3.3,1.51,4.0,2.4,23.905466079711914
2018-03-06,101.6295,3.3,1.51,4.0,2.4,24.062740325927734
2018-03-07,101.6295,3.3,1.51,4.0,2.4,24.22001075744629
2018-03-08,101.6295,3.3,1.51,4.0,2.4,24.39780044555664
2018-03-09,101.6295,3.3,1.51,4.0,2.4,24.86278533935547
2018-03-12,101.6295,3.3,1.51,4.0,2.4,24.944835662841797
2018-03-13,101.6295,3.3,1.51,4.0,2.4,24.787565231323242
2018-03-14,101.6295,3.3,1.51,4.0,2.4,24.657644271850586
2018-03-15,101.6295,3.3,1.51,4.0,2.4,24.664480209350586
2018-03-16,101.6295,3.3,1.51,4.0,2.4,24.787565231323242
2018-03-19,101.6295,3.3,1.51,4.0,2.4,24.473018646240234
2018-03-20,101.6295,3.3,1.51,4.0,2.4,24.568750381469727
2018-03-21,101.6295,3.3,1.51,4.0,2.4,24.43199348449707
2018-03-22,101.6295,3.3,1.51,4.0,2.4,23.850765228271484
2018-03-23,101.6295,3.3,1.51,4.0,2.4,23.317401885986328
2018-03-26,101.6295,3.3,1.51,4.0,2.4,23.905466079711914
2018-03-27,101.6295,3.3,1.51,4.0,2.4,23.474679946899414
2018-03-28,101.6295,3.3,1.51,4.0,2.4,23.365266799926758
2018-03-29,101.6295,3.3,1.51,4.0,2.4,23.73451805114746
2018-04-02,101.5796,2.1,1.69,4.0,2.5,23.17380714416504
2018-04-03,101.5796,2.1,1.69,4.0,2.5,23.42681312561035
2018-04-04,101.5796,2.1,1.69,4.0,2.5,23.70716667175293
2018-04-05,101.5796,2.1,1.69,4.0,2.5,23.84392547607422
2018-04-06,101.5796,2.1,1.69,4.0,2.5,23.331079483032227
2018-04-09,101.5796,2.1,1.69,4.0,2.5,23.474679946899414
2018-04-10,101.5796,2.1,1.69,4.0,2.5,23.878114700317383
2018-04-11,101.5796,2.1,1.69,4.0,2.5,23.720842361450195
2018-04-12,101.5796,2.1,1.69,4.0,2.5,23.878114700317383
2018-04-13,101.5796,2.1,1.69,4.0,2.5,23.83024787902832
2018-04-16,101.5796,2.1,1.69,4.0,2.5,24.131120681762695
2018-04-17,101.5796,2.1,1.69,4.0,2.5,24.459339141845703
2018-04-18,101.5796,2.1,1.69,4.0,2.5,24.45250129699707
2018-04-19,101.5796,2.1,1.69,4.0,2.5,24.36361312866211
2018-04-20,101.5796,2.1,1.69,4.0,2.5,24.178983688354492
2018-04-23,101.5796,2.1,1.69,4.0,2.5,24.20633888244629
2018-04-24,101.5796,2.1,1.69,4.0,2.5,23.850765228271484
2018-04-25,101.5796,2.1,1.69,4.0,2.5,23.83024787902832
2018-04-26,101.5796,2.1,1.69,4.0,2.5,24.199501037597656
2018-04-27,101.5796,2.1,1.69,4.0,2.5,24.178983688354492
2018-04-30,101.5796,2.1,1.69,4.0,2.5,24.014873504638672
2018-05-01,101.4953,2.1,1.7,3.8,2.8,24.165307998657227
2018-05-02,101.4953,2.1,1.7,3.8,2.8,23.97385025024414
2018-05-03,101.4953,2.1,1.7,3.8,2.8,23.967012405395508
2018-05-04,101.4953,2.1,1.7,3.8,2.8,24.39780044555664
2018-05-07,101.4953,2.1,1.7,3.8,2.8,24.473018646240234
2018-05-08,101.4953,2.1,1.7,3.8,2.8,24.51404571533203
2018-05-09,101.4953,2.1,1.7,3.8,2.8,24.732860565185547
2018-05-10,101.4953,2.1,1.7,3.8,2.8,24.896970748901367
2018-05-11,101.4953,2.1,1.7,3.8,2.8,25.01321792602539
2018-05-14,101.4953,2.1,1.7,3.8,2.8,24.972187042236328
2018-05-15,101.4953,2.1,1.7,3.8,2.8,24.808076858520508
2018-05-16,101.4953,2.1,1.7,3.8,2.8,24.869619369506836
2018-05-17,101.4953,2.1,1.7,3.8,2.8,24.82859230041504
2018-05-18,101.4953,2.1,1.7,3.8,2.8,24.86278533935547
2018-05-21,101.4953,2.1,1.7,3.8,2.8,24.924320220947266
2018-05-22,101.4953,2.1,1.7,3.8,2.8,24.835430145263672
2018-05-23,101.4953,2.1,1.7,3.8,2.8,24.937999725341797
2018-05-24,101.4953,2.1,1.7,3.8,2.8,24.937999725341797
2018-05-25,101.4953,2.1,1.7,3.8,2.8,24.855941772460938
2018-05-29,101.4953,2.1,1.7,3.8,2.8,24.637126922607422
2018-05-30,101.4953,2.1,1.7,3.8,2.8,24.86278533935547
2018-05-31,101.4953,2.1,1.7,3.8,2.8,24.71918487548828
2018-06-01,101.4384,2.1,1.82,4.0,2.9,25.01321792602539
2018-06-04,101.4384,2.1,1.82,4.0,2.9,25.24570655822754
2018-06-05,101.4384,2.1,1.82,4.0,2.9,25.252544403076172
2018-06-06,101.4384,2.1,1.82,4.0,2.9,25.491872787475586
2018-06-07,101.4384,2.1,1.82,4.0,2.9,25.389301300048828
2018-06-08,101.4384,2.1,1.82,4.0,2.9,25.437170028686523
2018-06-11,101.4384,2.1,1.82,4.0,2.9,25.416650772094727
2018-06-12,101.4384,2.1,1.82,4.0,2.9,25.485036849975586
2018-06-13,101.4384,2.1,1.82,4.0,2.9,25.36195182800293
2018-06-14,101.4384,2.1,1.82,4.0,2.9,25.49871253967285
2018-06-15,101.4384,2.1,1.82,4.0,2.9,25.560253143310547
2018-06-18,101.4384,2.1,1.82,4.0,2.9,25.553409576416016
2018-06-19,101.4384,2.1,1.82,4.0,2.9,25.437170028686523
2018-06-20,101.4384,2.1,1.82,4.0,2.9,25.36878776550293
2018-06-21,101.4384,2.1,1.82,4.0,2.9,25.13629722595215
2018-06-22,101.4384,2.1,1.82,4.0,2.9,25.081592559814453
2018-06-25,101.4384,2.1,1.82,4.0,2.9,24.637126922607422
2018-06-26,101.4384,2.1,1.82,4.0,2.9,24.623449325561523
2018-06-27,101.4384,2.1,1.82,4.0,2.9,24.36361312866211
2018-06-28,101.4384,2.1,1.82,4.0,2.9,24.5003719329834
2018-06-29,101.4384,2.1,1.82,4.0,2.9,24.5003719329834
2018-07-02,101.4075,2.5,1.91,3.8,2.9,24.582427978515625
2018-07-03,101.4075,2.5,1.91,3.8,2.9,24.473018646240234
2018-07-05,101.4075,2.5,1.91,3.8,2.9,24.712343215942383
2018-07-06,101.4075,2.5,1.91,3.8,2.9,24.972187042236328
2018-07-09,101.4075,2.5,1.91,3.8,2.9,25.19784164428711
2018-07-10,101.4075,2.5,1.91,3.8,2.9,25.225191116333008
2018-07-11,101.4075,2.5,1.91,3.8,2.9,25.07475471496582
2018-07-12,101.4075,2.5,1.91,3.8,2.9,25.348276138305664
2018-07-13,101.4075,2.5,1.91,3.8,2.9,25.389301300048828
2018-07-16,101.4075,2.5,1.91,3.8,2.9,25.225191116333008
2018-07-17,101.4075,2.5,1.91,3.8,2.9,25.47819709777832
2018-07-18,101.4075,2.5,1.91,3.8,2.9,25.546573638916016
2018-07-19,101.4075,2.5,1.91,3.8,2.9,25.423494338989258
2018-07-20,101.4075,2.5,1.91,3.8,2.9,25.36195182800293
2018-07-23,101.4075,2.5,1.91,3.8,2.9,25.37562370300293
2018-07-24,101.4075,2.5,1.91,3.8,2.9,25.61495590209961
2018-07-25,101.4075,2.5,1.91,3.8,2.9,26.01155662536621
2018-07-26,101.4075,2.5,1.91,3.8,2.9,25.84061050415039
2018-07-27,101.4075,2.5,1.91,3.8,2.9,25.57392692565918
2018-07-30,101.4075,2.5,1.91,3.8,2.9,25.3209228515625
2018-07-31,101.4075,2.5,1.91,3.8,2.9,25.51239013671875
2018-08-01,101.4186,2.5,1.91,3.8,2.7,25.505544662475586
2018-08-02,101.4186,2.5,1.91,3.8,2.7,25.744876861572266
2018-08-03,101.4186,2.5,1.91,3.8,2.7,25.86111831665039
2018-08-06,101.4186,2.5,1.91,3.8,2.7,26.004718780517578
2018-08-07,101.4186,2.5,1.91,3.8,2.7,26.052581787109375
2018-08-08,101.4186,2.5,1.91,3.8,2.7,25.997879028320312
2018-08-09,101.4186,2.5,1.91,3.8,2.7,25.929500579833984
2018-08-10,101.4186,2.5,1.91,3.8,2.7,25.7585506439209
2018-08-13,101.4186,2.5,1.91,3.8,2.7,25.649145126342773
2018-08-14,101.4186,2.5,1.91,3.8,2.7,25.83376693725586
2018-08-15,101.4186,2.5,1.91,3.8,2.7,25.655981063842773
2018-08-16,101.4186,2.5,1.91,3.8,2.7,25.7585506439209
2018-08-17,101.4186,2.5,1.91,3.8,2.7,25.87479591369629
2018-08-20,101.4186,2.5,1.91,3.8,2.7,26.004718780517578
2018-08-21,101.4186,2.5,1.91,3.8,2.7,26.004718780517578
2018-08-22,101.4186,2.5,1.91,3.8,2.7,25.94317626953125
2018-08-23,101.4186,2.5,1.91,3.8,2.7,25.902149200439453
2018-08-24,101.4186,2.5,1.91,3.8,2.7,26.052581787109375
2018-08-27,101.4186,2.5,1.91,3.8,2.7,26.30558967590332
2018-08-28,101.4186,2.5,1.91,3.8,2.7,26.332937240600586
2018-08-29,101.4186,2.5,1.91,3.8,2.7,26.43551254272461
2018-08-30,101.4186,2.5,1.91,3.8,2.7,26.38080596923828
2018-08-31,101.4186,2.5,1.91,3.8,2.7,26.510725021362305
2018-09-04,101.5003,2.5,1.95,3.7,2.3,26.551753997802734
2018-09-05,101.5003,2.5,1.95,3.7,2.3,26.401317596435547
2018-09-06,101.5003,2.5,1.95,3.7,2.3,26.346616744995117
2018-09-07,101.5003,2.5,1.95,3.7,2.3,26.387645721435547
2018-09-10,101.5003,2.5,1.95,3.7,2.3,26.442346572875977
2018-09-11,101.5003,2.5,1.95,3.7,2.3,26.490215301513672
2018-09-12,101.5003,2.5,1.95,3.7,2.3,26.462862014770508
2018-09-13,101.5003,2.5,1.95,3.7,2.3,26.674837112426758
2018-09-14,101.5003,2.5,1.95,3.7,2.3,26.661163330078125
2018-09-17,101.5003,2.5,1.95,3.7,2.3,26.42183494567871
2018-09-18,101.5003,2.5,1.95,3.7,2.3,26.592782974243164
2018-09-19,101.5003,2.5,1.95,3.7,2.3,26.681676864624023
2018-09-20,101.5003,2.5,1.95,3.7,2.3,26.934680938720703
2018-09-21,101.5003,2.5,1.95,3.7,2.3,26.893653869628906
2018-09-24,101.5003,2.5,1.95,3.7,2.3,26.907325744628906
2018-09-25,101.5003,2.5,1.95,3.7,2.3,26.921003341674805
2018-09-26,101.5003,2.5,1.95,3.7,2.3,26.934680938720703
2018-09-27,101.5003,2.5,1.95,3.7,2.3,27.02357292175293
2018-09-28,101.5003,2.5,1.95,3.7,2.3,26.996219635009766
2018-10-01,101.4828,0.6,2.19,3.8,2.5,27.037250518798828
2018-10-02,101.4828,0.6,2.19,3.8,2.5,27.030410766601562
2018-10-03,101.4828,0.6,2.19,3.8,2.5,27.064599990844727
2018-10-04,101.4828,0.6,2.19,3.8,2.5,26.626970291137695
2018-10-05,101.4828,0.6,2.19,3.8,2.5,26.44918441772461
2018-10-08,101.4828,0.6,2.19,3.8,2.5,26.38080596923828
2018-10-09,101.4828,0.6,2.19,3.8,2.5,26.37396812438965
2018-10-10,101.4828,0.6,2.19,3.8,2.5,25.423494338989258
2018-10-11,101.4828,0.6,2.19,3.8,2.5,25.067920684814453
2018-10-12,101.4828,0.6,2.19,3.8,2.5,25.567089080810547
2018-10-15,101.4828,0.6,2.19,3.8,2.5,25.437170028686523
2018-10-16,101.4828,0.6,2.19,3.8,2.5,26.025232315063477
2018-10-17,101.4828,0.6,2.19,3.8,2.5,25.997879028320312
2018-10-18,101.4828,0.6,2.19,3.8,2.5,25.532899856567383
2018-10-19,101.4828,0.6,2.19,3.8,2.5,25.464523315429688
2018-10-22,101.4828,0.6,2.19,3.8,2.5,25.526063919067383
2018-10-23,101.4828,0.6,2.19,3.8,2.5,25.444007873535156
2018-10-24,101.4828,0.6,2.19,3.8,2.5,24.671321868896484
2018-10-25,101.4828,0.6,2.19,3.8,2.5,25.108945846557617
2018-10-26,101.4828,0.6,2.19,3.8,2.5,24.79439926147461
2018-10-29,101.4828,0.6,2.19,3.8,2.5,24.712343215942383
2018-10-30,101.4828,0.6,2.19,3.8,2.5,24.931156158447266
2018-10-31,101.4828,0.6,2.19,3.8,2.5,25.444007873535156
2018-11-01,101.3758,0.6,2.2,3.8,2.2,25.587602615356445
2018-11-02,101.3758,0.6,2.2,3.8,2.2,25.628629684448242
2018-11-05,101.3758,0.6,2.2,3.8,2.2,25.61495590209961
2018-11-06,101.3758,0.6,2.2,3.8,2.2,25.895309448242188
2018-11-07,101.3758,0.6,2.2,3.8,2.2,26.469697952270508
2018-11-08,101.3758,0.6,2.2,3.8,2.2,26.51756477355957
2018-11-09,101.3758,0.6,2.2,3.8,2.2,26.264558792114258
2018-11-12,101.3758,0.6,2.2,3.8,2.2,25.71752166748047
2018-11-13,101.3758,0.6,2.2,3.8,2.2,25.655981063842773
2018-11-14,101.3758,0.6,2.2,3.8,2.2,25.491872787475586
2018-11-15,101.3758,0.6,2.2,3.8,2.2,25.7585506439209
2018-11-16,101.3758,0.6,2.2,3.8,2.2,25.785900115966797
2018-11-19,101.3758,0.6,2.2,3.8,2.2,25.149974822998047
2018-11-20,101.3758,0.6,2.2,3.8,2.2,24.712343215942383
2018-11-21,101.3758,0.6,2.2,3.8,2.2,24.849105834960938
2018-11-23,101.3758,0.6,2.2,3.8,2.2,24.671321868896484
2018-11-26,101.3758,0.6,2.2,3.8,2.2,25.054243087768555
2018-11-27,101.3758,0.6,2.2,3.8,2.2,25.06108283996582
2018-11-28,101.3758,0.6,2.2,3.8,2.2,25.683334350585938
2018-11-29,101.3758,0.6,2.2,3.8,2.2,25.64230728149414
2018-11-30,101.3758,0.6,2.2,3.8,2.2,25.84061050415039
2018-12-03,101.2088,0.6,2.27,3.9,1.9,26.257722854614258
2018-12-04,101.2088,0.6,2.27,3.9,1.9,25.35511589050293
2018-12-06,101.2088,0.6,2.27,3.9,1.9,25.3277645111084
2018-12-07,101.2088,0.6,2.27,3.9,1.9,24.520885467529297
2018-12-10,101.2088,0.6,2.27,3.9,1.9,24.623449325561523
2018-12-11,101.2088,0.6,2.27,3.9,1.9,24.732860565185547
2018-12-12,101.2088,0.6,2.27,3.9,1.9,25.00910186767578
2018-12-13,101.2088,0.6,2.27,3.9,1.9,24.92070770263672
2018-12-14,101.2088,0.6,2.27,3.9,1.9,24.463985443115234
2018-12-17,101.2088,0.6,2.27,3.9,1.9,23.93360137939453
2018-12-18,101.2088,0.6,2.27,3.9,1.9,23.970434188842773
2018-12-19,101.2088,0.6,2.27,3.9,1.9,23.535810470581055
2018-12-20,101.2088,0.6,2.27,3.9,1.9,23.160123825073242
2018-12-21,101.2088,0.6,2.27,3.9,1.9,22.5708065032959
2018-12-24,101.2088,0.6,2.27,3.9,1.9,22.09198570251465
2018-12-26,101.2088,0.6,2.27,3.9,1.9,23.27798843383789
2018-12-27,101.2088,0.6,2.27,3.9,1.9,23.469514846801758
2018-12-28,101.2088,0.6,2.27,3.9,1.9,23.395849227905273
2018-12-31,101.2088,0.6,2.27,3.9,1.9,23.661043167114258
2019-01-02,101.0089,2.5,2.4,4.0,1.6,23.609477996826172
2019-01-03,101.0089,2.5,2.4,4.0,1.6,23.020160675048828
2019-01-04,101.0089,2.5,2.4,4.0,1.6,23.904136657714844
2019-01-07,101.0089,2.5,2.4,4.0,1.6,24.139862060546875
2019-01-08,101.0089,2.5,2.4,4.0,1.6,24.41242027282715
2019-01-09,101.0089,2.5,2.4,4.0,1.6,24.6776123046875
2019-01-10,101.0089,2.5,2.4,4.0,1.6,24.72180938720703
2019-01-11,101.0089,2.5,2.4,4.0,1.6,24.662878036499023
2019-01-14,101.0089,2.5,2.4,4.0,1.6,24.522918701171875
2019-01-15,101.0089,2.5,2.4,4.0,1.6,24.839675903320312
2019-01-16,101.0089,2.5,2.4,4.0,1.6,24.905973434448242
2019-01-17,101.0089,2.5,2.4,4.0,1.6,25.06803321838379
2019-01-18,101.0089,2.5,2.4,4.0,1.6,25.414257049560547
2019-01-22,101.0089,2.5,2.4,4.0,1.6,25.126968383789062
2019-01-23,101.0089,2.5,2.4,4.0,1.6,25.141700744628906
2019-01-24,101.0089,2.5,2.4,4.0,1.6,25.237462997436523
2019-01-25,101.0089,2.5,2.4,4.0,1.6,25.561586380004883
2019-01-28,101.0089,2.5,2.4,4.0,1.6,25.32586097717285
2019-01-29,101.0089,2.5,2.4,4.0,1.6,25.26692771911621
2019-01-30,101.0089,2.5,2.4,4.0,1.6,25.72364616394043
2019-01-31,101.0089,2.5,2.4,4.0,1.6,26.150903701782227
2019-02-01,101.0619,2.5,2.4,3.8,1.5,26.121437072753906
2019-02-04,101.0619,2.5,2.4,3.8,1.5,26.283498764038086
2019-02-05,101.0619,2.5,2.4,3.8,1.5,26.511859893798828
2019-02-06,101.0619,2.5,2.4,3.8,1.5,26.452926635742188
2019-02-07,101.0619,2.5,2.4,3.8,1.5,26.23193359375
2019-02-08,101.0619,2.5,2.4,3.8,1.5,26.32033348083496
2019-02-11,101.0619,2.5,2.4,3.8,1.5,26.357162475585938
2019-02-12,101.0619,2.5,2.4,3.8,1.5,26.681285858154297
2019-02-13,101.0619,2.5,2.4,3.8,1.5,26.791784286499023
2019-02-14,101.0619,2.5,2.4,3.8,1.5,26.858078002929688
2019-02-15,101.0619,2.5,2.4,3.8,1.5,27.086442947387695
2019-02-19,101.0619,2.5,2.4,3.8,1.5,27.03487777709961
2019-02-20,101.0619,2.5,2.4,3.8,1.5,27.0201416015625
2019-02-21,101.0619,2.5,2.4,3.8,1.5,26.961212158203125
2019-02-22,101.0619,2.5,2.4,3.8,1.5,27.22640037536621
2019-02-25,101.0619,2.5,2.4,3.8,1.5,27.292705535888672
2019-02-26,101.0619,2.5,2.4,3.8,1.5,27.292705535888672
2019-02-27,101.0619,2.5,2.4,3.8,1.5,27.336896896362305
2019-02-28,101.0619,2.5,2.4,3.8,1.5,27.079072952270508
2019-03-01,101.2753,2.5,2.41,3.8,1.9,27.403200149536133
2019-03-04,101.2753,2.5,2.41,3.8,1.9,27.322168350219727
2019-03-05,101.2753,2.5,2.41,3.8,1.9,27.403200149536133
2019-03-06,101.2753,2.5,2.41,3.8,1.9,27.255870819091797
2019-03-07,101.2753,2.5,2.41,3.8,1.9,26.953845977783203
2019-03-08,101.2753,2.5,2.41,3.8,1.9,26.865449905395508
2019-03-11,101.2753,2.5,2.41,3.8,1.9,27.219038009643555
2019-03-12,101.2753,2.5,2.41,3.8,1.9,27.35900115966797
2019-03-13,101.2753,2.5,2.41,3.8,1.9,27.572629928588867
2019-03-14,101.2753,2.5,2.41,3.8,1.9,27.543161392211914
2019-03-15,101.2753,2.5,2.41,3.8,1.9,27.74205780029297
2019-03-18,101.2753,2.5,2.41,3.8,1.9,27.76415252685547
2019-03-19,101.2753,2.5,2.41,3.8,1.9,27.867286682128906
2019-03-20,101.2753,2.5,2.41,3.8,1.9,27.778884887695312
2019-03-21,101.2753,2.5,2.41,3.8,1.9,28.073549270629883
2019-03-22,101.2753,2.5,2.41,3.8,1.9,27.506328582763672
2019-03-25,101.2753,2.5,2.41,3.8,1.9,27.587360382080078
2019-03-26,101.2753,2.5,2.41,3.8,1.9,27.8304500579834
2019-03-27,101.2753,2.5,2.41,3.8,1.9,27.68312644958496
2019-03-28,101.2753,2.5,2.41,3.8,1.9,27.823087692260742
2019-03-29,101.2753,2.5,2.41,3.8,1.9,28.095645904541016
2019-04-01,101.4318,3.4,2.42,3.7,2.0,28.43450164794922
2019-04-02,101.4318,3.4,2.42,3.7,2.0,28.544998168945312
2019-04-03,101.4318,3.4,2.42,3.7,2.0,28.69232940673828
2019-04-04,101.4318,3.4,2.42,3.7,2.0,28.684959411621094
2019-04-05,101.4318,3.4,2.42,3.7,2.0,28.77336311340332
